dossier_key,reviewer_decision_key,profile_workbench_key,person_key,display_name,role,program_name,task_key,candidate_url,candidate_title,candidate_domain,candidate_confidence,candidate_http_status,candidate_features,source_sha256,queue_status,decision_status,decision_blocker,reobservation_status,reobservation_evidence_strength,reobserved_at,reobserved_title,canonical_url,name_present,program_context_present,role_or_training_context_present,official_domain_confirmed,profile_path_confirmed,display_safety_status,allowed_decisions,required_confirmation_fields,manual_decision_template_json,required_reviewer_action,recommended_next_action,acceptance_boundary,profile_fingerprint,evidence_json,generated_at
official_profile_reviewer_decision_dossier_a1bd5a189755c61e51c0,official_profile_reviewer_decision_cc95b6ce7d09f06dfe55,official_profile_workbench_981c82e7c6682d77f4e7,person_allan-stolarski-md-ms_bb615dd872ac,"Allan Stolarski, MD, MS",fellow,Trauma and Surgical Critical Care Fellowship,person_enrichment_task_4d5fba4bd473b8ab99d6,https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/trauma-and-surgical-critical-care-fellowship/fellows/allan-stolarski,Allan Stolarski - Penn Medicine,www3.pennmedicine.org,0.92,200,"[""content_hash_recorded"", ""name_present"", ""official_domain"", ""penn_domain"", ""probe_http_200"", ""profile_path"", ""program_term"", ""role_or_training_term""]",0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead,ready_for_reviewer_decision,pending_reviewer_decision,manual_reviewer_decision_missing,fresh_source_resolved_to_generic_academic_departments_page,1,2026-06-02T22:34:50.827122+00:00,Academic Departments,https://departments.med.upenn.edu/_site_PSOM/academic-departments,0,1,1,1,1,review_ready_not_accepted_profile_url,accept_official_profile_url; reject_identity_mismatch; reject_not_official_source; reject_wrong_or_stale_context; needs_more_evidence,person_identity_confirmed; official_source_confirmed; profile_context_confirmed; source_hash_confirmed; display_safety_confirmed,"{""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""54a5064ea7152d9ad69e650f802b93186ab760ad76c2f44dd2d7800819e94ff4"", ""profile_workbench_key"": ""official_profile_workbench_981c82e7c6682d77f4e7"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_cc95b6ce7d09f06dfe55"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}","Confirm same-person identity, official Penn/Penn Medicine/CHOP source ownership, profile context, content hash/source observation, and display-safety scope before accepting the profile URL fact.",replace_or_reprobe_stale_profile_candidate_before_reviewer_acceptance,Do not accept this profile URL until the candidate is reprobed or replaced; current reobservation resolves to a generic academic-departments page rather than a person-specific profile.,54a5064ea7152d9ad69e650f802b93186ab760ad76c2f44dd2d7800819e94ff4,"{""current_source_reobservation"": {""canonical_url"": ""https://departments.med.upenn.edu/_site_PSOM/academic-departments"", ""evidence_strength"": 1, ""http_status"": 200, ""match_context"": ""><div><ul><li><div class=\""CardListing_container__JW3rD\""><a href=\""/Academic-Departments/Department-of-Anesthesiology-and-Critical-Care\"" class=\""CardListing_link__8R_47 Link_primary__4_VuT\"" data-layer-event=\""card_click\"" data-layer-link-text=\"""", ""name_present"": 0, ""official_domain_confirmed"": 1, ""profile_path_confirmed"": 1, ""profile_reobservation_key"": ""official_profile_reobservation_52fb3251f3de562a7939"", ""program_context_present"": 1, ""reobservation_status"": ""fresh_source_resolved_to_generic_academic_departments_page"", ""reobserved_at"": ""2026-06-02T22:34:50.827122+00:00"", ""role_or_training_context_present"": 1, ""source_hash"": ""0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead"", ""title"": ""Academic Departments""}, ""decision_audit"": {""accepted_official_profile_url"": 0, ""decision_blocker"": ""manual_reviewer_decision_missing"", ""decision_status"": ""pending_reviewer_decision"", ""reviewer_decision"": ""pending""}, ""manual_decision_template"": {""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""54a5064ea7152d9ad69e650f802b93186ab760ad76c2f44dd2d7800819e94ff4"", ""profile_workbench_key"": ""official_profile_workbench_981c82e7c6682d77f4e7"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_cc95b6ce7d09f06dfe55"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}, ""queue_row"": {""candidate_url"": ""https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/trauma-and-surgical-critical-care-fellowship/fellows/allan-stolarski"", ""display_name"": ""Allan Stolarski, MD, MS"", ""person_key"": ""person_allan-stolarski-md-ms_bb615dd872ac"", ""profile_fingerprint"": ""54a5064ea7152d9ad69e650f802b93186ab760ad76c2f44dd2d7800819e94ff4"", ""profile_workbench_key"": ""official_profile_workbench_981c82e7c6682d77f4e7"", ""program_name"": ""Trauma and Surgical Critical Care Fellowship"", ""reviewer_decision_key"": ""official_profile_reviewer_decision_cc95b6ce7d09f06dfe55"", ""role"": ""fellow""}}",2026-06-03T08:04:43.878583+00:00
official_profile_reviewer_decision_dossier_41af8f31f420e2097ded,official_profile_reviewer_decision_687c2a925fd906410add,official_profile_workbench_2e56b194753d46088454,person_jackie-zhang-md_1cc440dab925,"Jackie Zhang, MD",fellow,Vascular Surgery Fellowship,person_enrichment_task_c71688e1f27874097548,https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/vascular-surgery-fellowship/fellows/jackie-zhang,Jackie Zhang - Penn Medicine,www3.pennmedicine.org,0.92,200,"[""content_hash_recorded"", ""name_present"", ""official_domain"", ""penn_domain"", ""probe_http_200"", ""profile_path"", ""program_term"", ""role_or_training_term""]",0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead,ready_for_reviewer_decision,pending_reviewer_decision,manual_reviewer_decision_missing,fresh_source_resolved_to_generic_academic_departments_page,1,2026-06-02T22:34:50.827122+00:00,Academic Departments,https://departments.med.upenn.edu/_site_PSOM/academic-departments,0,1,1,1,1,review_ready_not_accepted_profile_url,accept_official_profile_url; reject_identity_mismatch; reject_not_official_source; reject_wrong_or_stale_context; needs_more_evidence,person_identity_confirmed; official_source_confirmed; profile_context_confirmed; source_hash_confirmed; display_safety_confirmed,"{""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""12b53a8da33f8a78dc48992f63cd84fa69becedb9f0c1a20c9a1c2627a20ee00"", ""profile_workbench_key"": ""official_profile_workbench_2e56b194753d46088454"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_687c2a925fd906410add"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}","Confirm same-person identity, official Penn/Penn Medicine/CHOP source ownership, profile context, content hash/source observation, and display-safety scope before accepting the profile URL fact.",replace_or_reprobe_stale_profile_candidate_before_reviewer_acceptance,Do not accept this profile URL until the candidate is reprobed or replaced; current reobservation resolves to a generic academic-departments page rather than a person-specific profile.,12b53a8da33f8a78dc48992f63cd84fa69becedb9f0c1a20c9a1c2627a20ee00,"{""current_source_reobservation"": {""canonical_url"": ""https://departments.med.upenn.edu/_site_PSOM/academic-departments"", ""evidence_strength"": 1, ""http_status"": 200, ""match_context"": ""th></svg></a></div></li><li><div class=\""CardListing_container__JW3rD\""><a href=\""/Academic-Departments/Department-of-Neurosurgery\"" class=\""CardListing_link__8R_47 Link_primary__4_VuT\"" data-layer-event=\""card_click\"" data-layer-link-text=\""Neurosu"", ""name_present"": 0, ""official_domain_confirmed"": 1, ""profile_path_confirmed"": 1, ""profile_reobservation_key"": ""official_profile_reobservation_7a7cab013c13711fe512"", ""program_context_present"": 1, ""reobservation_status"": ""fresh_source_resolved_to_generic_academic_departments_page"", ""reobserved_at"": ""2026-06-02T22:34:50.827122+00:00"", ""role_or_training_context_present"": 1, ""source_hash"": ""0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead"", ""title"": ""Academic Departments""}, ""decision_audit"": {""accepted_official_profile_url"": 0, ""decision_blocker"": ""manual_reviewer_decision_missing"", ""decision_status"": ""pending_reviewer_decision"", ""reviewer_decision"": ""pending""}, ""manual_decision_template"": {""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""12b53a8da33f8a78dc48992f63cd84fa69becedb9f0c1a20c9a1c2627a20ee00"", ""profile_workbench_key"": ""official_profile_workbench_2e56b194753d46088454"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_687c2a925fd906410add"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}, ""queue_row"": {""candidate_url"": ""https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/vascular-surgery-fellowship/fellows/jackie-zhang"", ""display_name"": ""Jackie Zhang, MD"", ""person_key"": ""person_jackie-zhang-md_1cc440dab925"", ""profile_fingerprint"": ""12b53a8da33f8a78dc48992f63cd84fa69becedb9f0c1a20c9a1c2627a20ee00"", ""profile_workbench_key"": ""official_profile_workbench_2e56b194753d46088454"", ""program_name"": ""Vascular Surgery Fellowship"", ""reviewer_decision_key"": ""official_profile_reviewer_decision_687c2a925fd906410add"", ""role"": ""fellow""}}",2026-06-03T08:04:43.878583+00:00
official_profile_reviewer_decision_dossier_16575a42e701a84856cf,official_profile_reviewer_decision_f05731abc3e4bca50d8f,official_profile_workbench_7cc81218b147fb92cbde,javier ocampo mascaro,"Javier Ocampo Mascaro, MD",fellow,"Endocrinology, Diabetes and Metabolism Fellowship",person_enrichment_task_00083327d7add3063cac,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/division-of-endocrinology-diabetes-and-metabolism/education-and-training/endcrinology-fellowship-programs/fellows/recent-graduates/mascaro-javier,Mascaro Javier - Penn Medicine,www3.pennmedicine.org,0.92,200,"[""content_hash_recorded"", ""name_present"", ""official_domain"", ""penn_domain"", ""probe_http_200"", ""profile_path"", ""program_term"", ""role_or_training_term""]",0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead,ready_for_reviewer_decision,pending_reviewer_decision,manual_reviewer_decision_missing,fresh_source_resolved_to_generic_academic_departments_page,1,2026-06-02T22:34:50.827122+00:00,Academic Departments,https://departments.med.upenn.edu/_site_PSOM/academic-departments,0,1,1,1,1,review_ready_not_accepted_profile_url,accept_official_profile_url; reject_identity_mismatch; reject_not_official_source; reject_wrong_or_stale_context; needs_more_evidence,person_identity_confirmed; official_source_confirmed; profile_context_confirmed; source_hash_confirmed; display_safety_confirmed,"{""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""29745143a5d6281748738fe15302073379e14906676bbb87f3f3648fe4226740"", ""profile_workbench_key"": ""official_profile_workbench_7cc81218b147fb92cbde"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_f05731abc3e4bca50d8f"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}","Confirm same-person identity, official Penn/Penn Medicine/CHOP source ownership, profile context, content hash/source observation, and display-safety scope before accepting the profile URL fact.",replace_or_reprobe_stale_profile_candidate_before_reviewer_acceptance,Do not accept this profile URL until the candidate is reprobed or replaced; current reobservation resolves to a generic academic-departments page rather than a person-specific profile.,29745143a5d6281748738fe15302073379e14906676bbb87f3f3648fe4226740,"{""current_source_reobservation"": {""canonical_url"": ""https://departments.med.upenn.edu/_site_PSOM/academic-departments"", ""evidence_strength"": 1, ""http_status"": 200, ""match_context"": """", ""name_present"": 0, ""official_domain_confirmed"": 1, ""profile_path_confirmed"": 1, ""profile_reobservation_key"": ""official_profile_reobservation_e7210b6378a200fbf68a"", ""program_context_present"": 1, ""reobservation_status"": ""fresh_source_resolved_to_generic_academic_departments_page"", ""reobserved_at"": ""2026-06-02T22:34:50.827122+00:00"", ""role_or_training_context_present"": 1, ""source_hash"": ""0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead"", ""title"": ""Academic Departments""}, ""decision_audit"": {""accepted_official_profile_url"": 0, ""decision_blocker"": ""manual_reviewer_decision_missing"", ""decision_status"": ""pending_reviewer_decision"", ""reviewer_decision"": ""pending""}, ""manual_decision_template"": {""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""29745143a5d6281748738fe15302073379e14906676bbb87f3f3648fe4226740"", ""profile_workbench_key"": ""official_profile_workbench_7cc81218b147fb92cbde"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_f05731abc3e4bca50d8f"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}, ""queue_row"": {""candidate_url"": ""https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/division-of-endocrinology-diabetes-and-metabolism/education-and-training/endcrinology-fellowship-programs/fellows/recent-graduates/mascaro-javier"", ""display_name"": ""Javier Ocampo Mascaro, MD"", ""person_key"": ""javier ocampo mascaro"", ""profile_fingerprint"": ""29745143a5d6281748738fe15302073379e14906676bbb87f3f3648fe4226740"", ""profile_workbench_key"": ""official_profile_workbench_7cc81218b147fb92cbde"", ""program_name"": ""Endocrinology, Diabetes and Metabolism Fellowship"", ""reviewer_decision_key"": ""official_profile_reviewer_decision_f05731abc3e4bca50d8f"", ""role"": ""fellow""}}",2026-06-03T08:04:43.878583+00:00
official_profile_reviewer_decision_dossier_d2f2e142a212f08dc5d3,official_profile_reviewer_decision_8d295b8598cbd0787bc8,official_profile_workbench_03a1116b6e75d9418685,kurt koehler,"Kurt Koehler, MD",fellow,Infectious Diseases Fellowship,person_enrichment_task_bae6caffabe0c5a94031,https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/infectious-diseases/education-and-training/fellowship-program/current-fellows/second-year-fellows/koehler-kurt,Koehler Kurt - Penn Medicine,www3.pennmedicine.org,0.92,200,"[""content_hash_recorded"", ""name_present"", ""official_domain"", ""penn_domain"", ""probe_http_200"", ""profile_path"", ""program_term"", ""role_or_training_term""]",0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead,ready_for_reviewer_decision,pending_reviewer_decision,manual_reviewer_decision_missing,fresh_source_resolved_to_generic_academic_departments_page,1,2026-06-02T22:34:50.827122+00:00,Academic Departments,https://departments.med.upenn.edu/_site_PSOM/academic-departments,0,1,1,1,0,review_ready_not_accepted_profile_url,accept_official_profile_url; reject_identity_mismatch; reject_not_official_source; reject_wrong_or_stale_context; needs_more_evidence,person_identity_confirmed; official_source_confirmed; profile_context_confirmed; source_hash_confirmed; display_safety_confirmed,"{""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""f6d5d839cce7a87cf22f8d7cc161beb14ad73019788732dd8e0b11bca5b38c8e"", ""profile_workbench_key"": ""official_profile_workbench_03a1116b6e75d9418685"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_8d295b8598cbd0787bc8"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}","Confirm same-person identity, official Penn/Penn Medicine/CHOP source ownership, profile context, content hash/source observation, and display-safety scope before accepting the profile URL fact.",replace_or_reprobe_stale_profile_candidate_before_reviewer_acceptance,Do not accept this profile URL until the candidate is reprobed or replaced; current reobservation resolves to a generic academic-departments page rather than a person-specific profile.,f6d5d839cce7a87cf22f8d7cc161beb14ad73019788732dd8e0b11bca5b38c8e,"{""current_source_reobservation"": {""canonical_url"": ""https://departments.med.upenn.edu/_site_PSOM/academic-departments"", ""evidence_strength"": 1, ""http_status"": 200, ""match_context"": """", ""name_present"": 0, ""official_domain_confirmed"": 1, ""profile_path_confirmed"": 0, ""profile_reobservation_key"": ""official_profile_reobservation_5efafc1cb47bc518d39f"", ""program_context_present"": 1, ""reobservation_status"": ""fresh_source_resolved_to_generic_academic_departments_page"", ""reobserved_at"": ""2026-06-02T22:34:50.827122+00:00"", ""role_or_training_context_present"": 1, ""source_hash"": ""0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead"", ""title"": ""Academic Departments""}, ""decision_audit"": {""accepted_official_profile_url"": 0, ""decision_blocker"": ""manual_reviewer_decision_missing"", ""decision_status"": ""pending_reviewer_decision"", ""reviewer_decision"": ""pending""}, ""manual_decision_template"": {""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""f6d5d839cce7a87cf22f8d7cc161beb14ad73019788732dd8e0b11bca5b38c8e"", ""profile_workbench_key"": ""official_profile_workbench_03a1116b6e75d9418685"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_8d295b8598cbd0787bc8"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}, ""queue_row"": {""candidate_url"": ""https://www3.pennmedicine.org/departments-and-centers/department-of-medicine/divisions/infectious-diseases/education-and-training/fellowship-program/current-fellows/second-year-fellows/koehler-kurt"", ""display_name"": ""Kurt Koehler, MD"", ""person_key"": ""kurt koehler"", ""profile_fingerprint"": ""f6d5d839cce7a87cf22f8d7cc161beb14ad73019788732dd8e0b11bca5b38c8e"", ""profile_workbench_key"": ""official_profile_workbench_03a1116b6e75d9418685"", ""program_name"": ""Infectious Diseases Fellowship"", ""reviewer_decision_key"": ""official_profile_reviewer_decision_8d295b8598cbd0787bc8"", ""role"": ""fellow""}}",2026-06-03T08:04:43.878583+00:00
official_profile_reviewer_decision_dossier_ba6132c71e82b17d58ff,official_profile_reviewer_decision_ca2d15d258648799ee2d,official_profile_workbench_6d3b4db02815fbc110c3,person_laura-barnes-md_503959d8cc53,"Laura Barnes, MD",fellow,Microvascular Reconstructive Surgery Fellowship,person_enrichment_task_3b14315a616978050c5e,https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/microvascular-reconstructive-surgery-fellowship/fellows/laura-barnes,Laura Barnes - Penn Medicine,www3.pennmedicine.org,0.92,200,"[""content_hash_recorded"", ""name_present"", ""official_domain"", ""penn_domain"", ""probe_http_200"", ""profile_path"", ""program_term"", ""role_or_training_term""]",0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead,ready_for_reviewer_decision,pending_reviewer_decision,manual_reviewer_decision_missing,fresh_source_resolved_to_generic_academic_departments_page,1,2026-06-02T22:34:50.827122+00:00,Academic Departments,https://departments.med.upenn.edu/_site_PSOM/academic-departments,0,1,1,1,1,review_ready_not_accepted_profile_url,accept_official_profile_url; reject_identity_mismatch; reject_not_official_source; reject_wrong_or_stale_context; needs_more_evidence,person_identity_confirmed; official_source_confirmed; profile_context_confirmed; source_hash_confirmed; display_safety_confirmed,"{""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""595c5359551cc1012bc2575683994cca5d758f570b8a532eaec0d6f007620362"", ""profile_workbench_key"": ""official_profile_workbench_6d3b4db02815fbc110c3"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_ca2d15d258648799ee2d"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}","Confirm same-person identity, official Penn/Penn Medicine/CHOP source ownership, profile context, content hash/source observation, and display-safety scope before accepting the profile URL fact.",replace_or_reprobe_stale_profile_candidate_before_reviewer_acceptance,Do not accept this profile URL until the candidate is reprobed or replaced; current reobservation resolves to a generic academic-departments page rather than a person-specific profile.,595c5359551cc1012bc2575683994cca5d758f570b8a532eaec0d6f007620362,"{""current_source_reobservation"": {""canonical_url"": ""https://departments.med.upenn.edu/_site_PSOM/academic-departments"", ""evidence_strength"": 1, ""http_status"": 200, ""match_context"": ""th></svg></a></div></li><li><div class=\""CardListing_container__JW3rD\""><a href=\""/Academic-Departments/Department-of-Neurosurgery\"" class=\""CardListing_link__8R_47 Link_primary__4_VuT\"" data-layer-event=\""card_click\"" data-layer-link-text=\""Neurosu"", ""name_present"": 0, ""official_domain_confirmed"": 1, ""profile_path_confirmed"": 1, ""profile_reobservation_key"": ""official_profile_reobservation_4f2545bb066328567379"", ""program_context_present"": 1, ""reobservation_status"": ""fresh_source_resolved_to_generic_academic_departments_page"", ""reobserved_at"": ""2026-06-02T22:34:50.827122+00:00"", ""role_or_training_context_present"": 1, ""source_hash"": ""0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead"", ""title"": ""Academic Departments""}, ""decision_audit"": {""accepted_official_profile_url"": 0, ""decision_blocker"": ""manual_reviewer_decision_missing"", ""decision_status"": ""pending_reviewer_decision"", ""reviewer_decision"": ""pending""}, ""manual_decision_template"": {""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""595c5359551cc1012bc2575683994cca5d758f570b8a532eaec0d6f007620362"", ""profile_workbench_key"": ""official_profile_workbench_6d3b4db02815fbc110c3"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_ca2d15d258648799ee2d"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}, ""queue_row"": {""candidate_url"": ""https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/microvascular-reconstructive-surgery-fellowship/fellows/laura-barnes"", ""display_name"": ""Laura Barnes, MD"", ""person_key"": ""person_laura-barnes-md_503959d8cc53"", ""profile_fingerprint"": ""595c5359551cc1012bc2575683994cca5d758f570b8a532eaec0d6f007620362"", ""profile_workbench_key"": ""official_profile_workbench_6d3b4db02815fbc110c3"", ""program_name"": ""Microvascular Reconstructive Surgery Fellowship"", ""reviewer_decision_key"": ""official_profile_reviewer_decision_ca2d15d258648799ee2d"", ""role"": ""fellow""}}",2026-06-03T08:04:43.878583+00:00
official_profile_reviewer_decision_dossier_c7deff179ccdfc5860ec,official_profile_reviewer_decision_ea8a17fe5c75fa62eeac,official_profile_workbench_0306438a693a45684a5a,person_madison-harris-do_b296586278e6,"Madison Harris, DO",fellow,Trauma and Surgical Critical Care Fellowship,person_enrichment_task_060c6f32258f384c4061,https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/trauma-and-surgical-critical-care-fellowship/fellows/madison-harris,Madison Harris - Penn Medicine,www3.pennmedicine.org,0.92,200,"[""content_hash_recorded"", ""name_present"", ""official_domain"", ""penn_domain"", ""probe_http_200"", ""profile_path"", ""program_term"", ""role_or_training_term""]",0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead,ready_for_reviewer_decision,pending_reviewer_decision,manual_reviewer_decision_missing,fresh_source_resolved_to_generic_academic_departments_page,1,2026-06-02T22:34:50.827122+00:00,Academic Departments,https://departments.med.upenn.edu/_site_PSOM/academic-departments,0,1,1,1,1,review_ready_not_accepted_profile_url,accept_official_profile_url; reject_identity_mismatch; reject_not_official_source; reject_wrong_or_stale_context; needs_more_evidence,person_identity_confirmed; official_source_confirmed; profile_context_confirmed; source_hash_confirmed; display_safety_confirmed,"{""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""ae5d5149b384861b89a41758effa6ec16b59dad7f34f62141073576688e01ebb"", ""profile_workbench_key"": ""official_profile_workbench_0306438a693a45684a5a"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_ea8a17fe5c75fa62eeac"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}","Confirm same-person identity, official Penn/Penn Medicine/CHOP source ownership, profile context, content hash/source observation, and display-safety scope before accepting the profile URL fact.",replace_or_reprobe_stale_profile_candidate_before_reviewer_acceptance,Do not accept this profile URL until the candidate is reprobed or replaced; current reobservation resolves to a generic academic-departments page rather than a person-specific profile.,ae5d5149b384861b89a41758effa6ec16b59dad7f34f62141073576688e01ebb,"{""current_source_reobservation"": {""canonical_url"": ""https://departments.med.upenn.edu/_site_PSOM/academic-departments"", ""evidence_strength"": 1, ""http_status"": 200, ""match_context"": ""><div><ul><li><div class=\""CardListing_container__JW3rD\""><a href=\""/Academic-Departments/Department-of-Anesthesiology-and-Critical-Care\"" class=\""CardListing_link__8R_47 Link_primary__4_VuT\"" data-layer-event=\""card_click\"" data-layer-link-text=\"""", ""name_present"": 0, ""official_domain_confirmed"": 1, ""profile_path_confirmed"": 1, ""profile_reobservation_key"": ""official_profile_reobservation_225fcf79f0d9c174ad83"", ""program_context_present"": 1, ""reobservation_status"": ""fresh_source_resolved_to_generic_academic_departments_page"", ""reobserved_at"": ""2026-06-02T22:34:50.827122+00:00"", ""role_or_training_context_present"": 1, ""source_hash"": ""0acc255c91bd58a36bada69b914a1adc4a08db778f249be07512026b03937ead"", ""title"": ""Academic Departments""}, ""decision_audit"": {""accepted_official_profile_url"": 0, ""decision_blocker"": ""manual_reviewer_decision_missing"", ""decision_status"": ""pending_reviewer_decision"", ""reviewer_decision"": ""pending""}, ""manual_decision_template"": {""decided_at"": """", ""decision_notes"": """", ""display_safety_confirmed"": 0, ""official_source_confirmed"": 0, ""person_identity_confirmed"": 0, ""profile_context_confirmed"": 0, ""profile_fingerprint"": ""ae5d5149b384861b89a41758effa6ec16b59dad7f34f62141073576688e01ebb"", ""profile_workbench_key"": ""official_profile_workbench_0306438a693a45684a5a"", ""reviewer_decision"": """", ""reviewer_decision_key"": ""official_profile_reviewer_decision_ea8a17fe5c75fa62eeac"", ""reviewer_name"": """", ""source_hash_confirmed"": 0}, ""queue_row"": {""candidate_url"": ""https://www3.pennmedicine.org/departments-and-centers/department-of-surgery/education-and-training/fellowships/trauma-and-surgical-critical-care-fellowship/fellows/madison-harris"", ""display_name"": ""Madison Harris, DO"", ""person_key"": ""person_madison-harris-do_b296586278e6"", ""profile_fingerprint"": ""ae5d5149b384861b89a41758effa6ec16b59dad7f34f62141073576688e01ebb"", ""profile_workbench_key"": ""official_profile_workbench_0306438a693a45684a5a"", ""program_name"": ""Trauma and Surgical Critical Care Fellowship"", ""reviewer_decision_key"": ""official_profile_reviewer_decision_ea8a17fe5c75fa62eeac"", ""role"": ""fellow""}}",2026-06-03T08:04:43.878583+00:00
